"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ccow","10.833","14.75","17.00","-0.16","5,545","3,000","+36.2%","+57.2%","71.7M","4.86M","3.50M","none","12.91","1.52","0.38","11.58","5.52","1.14","9.73","1.27","57.6M","none","7.55M","13.1%","Dec 31","none","1.03%","13.37%","none","0","26.8M","0","2,000","9,000"
