"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"sbmc","17.00","25.36","26.65","15.0K","12.0K","+47.0%","+69.7%","284.8M","11.2M","7.80M","0.44","1.74%","none","20.64","1.14","0.00","9.88","4.51","1.23","22.17","2.57","104.7M","none","12.1M","11.5%","53.8%","Dec 31","none","0.75%","5.29%","none","none","50.7M","37.0K","0.5%","49.0K","2.64","14.0K"
