"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"objx.ob","0.41","1.45","2.188","40.8K","77.0K","+49.6%","+72.7%","21.7M","15.0M","11.5M","none","none","0.00","-0.10","-0.01","0.21","0.15","344.16","none","6.96","3.15M","-1.58M","-1.50M","-47.7%","-74.7%","Dec 31","none","none","-86.67%","-300.30%","3.23","0","0","none"
