"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"trsi","1.79","2.20","8.50","7,864","6,000","-64.1%","-58.5%","27.0M","12.3M","4.50M","none","none","2.99","-0.34","-0.28","1.76","1.57","0.74","none","1.25","21.6M","-2.34M","-4.28M","-19.8%","-14.3%","Jan 31","none","none","-9.91%","-11.36%","6.50","0","16.7M","74.0K","1.6%","74.0K","10.57","7,000"
