"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"vvc","19.76","21.20","26.50","85.0K","76.0K","-8.1%","+6.1%","1.44B","67.7M","65.0M","1.06","5.00%","none","12.11","0.97","0.07","36.38","0.05","1.75","21.90","0.58","2.38B","266.7M","61.2M","2.6%","5.9%","Dec 31","none","2.38%","7.68%","0.53","1.63","3.58M","802.0K","1.2%","822.0K","11.97","67.0K"
