"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"asbi","10.313","12.99","14.01","0.05","955","1,000","+13.0%","+30.4%","40.9M","3.15M","2.40M","0.64","4.93%","13.63","1.06","0.24","11.87","2.08","0.95","12.24","1.09","37.3M","none","3.34M","8.9%","30.9%","Dec 31","none","0.63%","7.92%","none","none","6.53M","0","1,000","1,000"
