"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"wgo","12.063","33.70","33.70","0.55","121.7K","81.0K","+145.1%","+182.9%","694.9M","20.6M","12.0M","0.20","0.59%","none","9.99","2.08","0.74","32.41","4.52","3.37","16.21","1.04","681.8M","62.9M","43.8M","6.4%","8.1%","Aug 25","none","none","13.58%","23.55%","3.48","0","93.8M","675.0K","5.6%","684.0K","7.34","92.0K"
