"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"mrae","1.063","2.21","3.625","682","1,000","-26.3%","-15.0%","134.1M","60.7M","43.1M","none","none","4.13","0.06","-0.08","1.90","0.57","0.54","38.77","1.16","115.2M","15.5M","3.37M","9.2%","5.1%","Dec 31","none","4.11%","1.61%","4.66","0.01","34.9M","13.0K","0.0%","0","13.00","1,000","2"
