"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"icab","7.50","11.549","13.00","2,364","2,000","+46.7%","+69.3%","1.16B","100.7M","20.1M","none","none","none","0.01","0.10","2.30","none","none","1,443.62","5.02","232.0M","70.6M","788.0K","7.6%","6.7%","Dec 31","none","3.31%","0.48%","none","none","none","0","0","3,000","2"
