"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"sp","16.75","21.05","47.00","82.1K","59.0K","-43.0%","-37.0%","451.8M","21.5M","6.00M","none","none","5.97","0.54","0.13","8.07","2.31","3.53","38.70","2.61","171.4M","18.0M","11.6M","6.8%","9.8%","Dec 31","none","8.81%","11.52%","4.09","0","49.3M","673.0K","11.2%","278.0K","6.06","111.0K"
