"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"phst","0.75","1.75","5.125","18.6K","13.0K","-56.2%","-49.5%","32.4M","18.5M","6.70M","none","none","0.91","-1.20","-0.25","0.71","0.93","1.92","none","2.46","12.9M","-16.1M","-21.9M","none","none","Mar 31","none","none","-71.90%","-92.53%","3.24","0.09","15.0M","0","0","18.0K"
