"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"crmz.ob","0.30","0.30","1.813","11.54","682","0","-83.5%","-80.9%","1.60M","5.34M","1.40M","none","none","0.17","-0.12","-0.03","0.53","0.26","1.72","none","0.56","2.86M","-412.0K","-656.0K","-22.9%","-23.6%","Dec 31","none","none","-14.69%","-55.37%","0.77","1.16","0","none"
