"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"nexm","1.55","3.25","10.625","0.78","54.4K","48.0K","-63.8%","-58.2%","82.9M","25.5M","23.4M","none","none","1.30","-0.55","-0.14","none","1.10","2.50","none","none","none","-12.7M","-13.4M","none","none","Dec 31","none","none","-34.94%","-35.90%","26.02","0","0","5,000","0.0%","4,000","0.11","47.0K"
