"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"autc.ob","0.08","0.10","1.234","-0.36","51.2K","55.0K","-84.0%","-81.5%","4.19M","41.9M","24.3M","none","none","0.14","-0.27","-0.03","0.04","0.00","0.70","none","2.69","1.31M","-4.94M","-9.50M","none","none","Mar 31","none","-49.88%","-89.29%","0.27","0.10","24.0K","none"
