"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"weg","28.05","39.85","45.40","29.7K","19.0K","+31.7%","+45.8%","452.7M","11.4M","4.00M","2.31","5.80%","none","20.07","1.40","0.49","7.27","0.59","1.99","28.44","5.48","82.6M","37.0M","15.9M","20.0%","30.4%","Dec 31","none","4.73%","8.44%","3.22","0.52","6.76M","48.0K","1.2%","34.0K","2.18","22.0K"
