"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"appie.ob","0.01","0.013","0.078","290.3K","354.0K","-83.3%","-80.8%","1.99M","153.2M","101.1M","none","none","-0.01","-0.03","-0.00","0","none","none","none","78.76","21.0K","-3.67M","-3.76M","none","none","Dec 31","none","-740.44%","none","0.02","none","none","none"
