"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"sryp.ob","0.25","0.32","0.65","0.21","4,227","3,000","-17.9%","-5.3%","2.25M","7.01M","5.80M","none","none","1.10","-0.68","-0.04","1.23","0.47","0.29","none","0.26","7.33M","none","-4.08M","-55.6%","Dec 31","none","-4.29%","-45.52%","none","0.58","3.30M","0","2,000","6,000"
