"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"uboh","7.625","9.50","11.00","1,136","2,000","-3.8%","+11.0%","34.1M","3.58M","3.10M","0.44","4.63%","none","9.25","0.55","0.23","8.03","2.23","1.03","17.30","1.18","22.8M","none","1.70M","7.5%","Dec 31","none","0.55%","7.03%","none","0","8.01M","0","0","1,000"
