"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"inld","1.00","2.30","5.00","1.97","269.4K","274.0K","-43.4%","-34.7%","316.5M","137.6M","64.7M","none","none","3.25","-1.38","-1.10","0.61","1.91","0.71","none","3.77","60.8M","-10.8M","-145.7M","none","-2.3%","Aug 31","none","none","-26.31%","-34.89%","6.51","0","0","317.0K","0.5%","313.0K","0.79","400.0K"
