"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"skfr","12.50","17.85","18.65","0.62","2,727","1,000","+26.4%","+45.9%","2.04B","114.1M","98.7M","0.43","2.41%","13.14","1.73","0.40","35.22","none","1.36","10.30","0.51","4.01B","505.9M","197.2M","5.0%","8.5%","Dec 31","none","5.34%","14.49%","2.69","0.26","none","13.0K","0.0%","16.0K","4.33","3,000","1"
