"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"hmloq.ob","0.01","0.062","4.00","1.59","152.3K","83.0K","-98.2%","-97.9%","4.33M","69.8M","54.6M","none","4.64","-5.76","-4.76","7.90","0.10","0.01","none","0.01","532.1M","-19.8M","-398.4M","-74.4%","-13.9%","Dec 31","none","none","-68.98%","-113.91%","1.21","0.19","0","509.0K","0.9%","547.0K","3.49","146.0K"
