"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"bmai.ob","1.00","1.82","2.25","45","0","+45.6%","+68.1%","1.45M","796.0K","200.0K","none","none","0.49","-0.11","-0.02","0.01","0.43","3.71","none","189.54","7,000","-82.0K","-82.0K","none","none","Dec 31","none","-21.44%","-21.74%","57.67","0","346.0K","none"
