"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"png","6.875","9.82","10.60","0.16","2,318","1,000","+39.0%","+60.5%","75.1M","7.65M","1.50M","0.21","2.14%","10.39","0.50","0.20","13.28","1.02","0.94","19.64","0.74","101.3M","none","3.81M","3.8%","5.0%","Dec 31","none","1.60%","5.05%","none","0.02","7.81M","0","0","5,000"
