"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"mrti","5.00","11.45","11.75","0.18","455","0","+65.0%","+90.5%","11.9M","1.04M","800.0K","0.80","6.99%","none","10.47","1.28","1.13","3.31","3.82","1.09","8.94","3.46","3.44M","1.49M","1.33M","38.7%","5.6%","Dec 31","none","7.83%","12.97%","none","0.57","3.98M","0","0","0"
