"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"hearz.ob","0.04","0.096","1.938","4.71","86.1K","94.0K","-92.9%","-91.8%","2.75M","28.6M","20.1M","none","none","0.68","none","-0.50","none","0.48","0.14","none","none","none","-121.7M","-14.2M","none","none","Dec 31","none","none","none","-72.32%","2.61","0.06","7.44M","7,000","0.0%","23.0K","0.01","560.0K"
