"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"wcmc.ob","0.01","0.05","2.77","-0.54","682","1,000","-93.3%","-92.3%","66.0K","1.32M","1.10M","none","1.52","-1.38","-0.04","0.00","none","0.03","none","21.98","3,000","-1.58M","-1.82M","none","none","Dec 31","none","-39.96%","-90.80%","none","0.22","none","35.0K","3.2%","35.0K","0"
