"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"fmnb.ob","6.863","11.50","11.75","-0.16","2,682","1,000","+46.6%","+69.2%","137.3M","11.9M","11.9M","0.55","4.77%","6.20","0.59","0.17","3.95","1.98","1.85","19.49","2.91","46.4M","none","6.41M","13.8%","Dec 31","none","1.14%","9.83%","none","0","23.6M","none"
