"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"rfmi","2.00","2.30","6.75","1.21","18.4K","25.0K","-52.2%","-44.8%","15.9M","6.92M","4.30M","none","none","2.89","-1.93","-1.40","7.71","0.05","0.80","none","0.30","51.8M","-8.01M","-13.2M","-25.6%","-15.5%","Aug 31","none","-28.98%","-47.64%","2.51","0.49","332.0K","0","0","28.0K"
