"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"maxs","10.25","14.27","18.00","0.47","34.9K","11.0K","+28.3%","+48.1%","125.8M","8.82M","8.80M","none","none","13.29","1.21","0.34","18.05","6.10","1.07","11.80","0.79","175.3M","19.6M","11.8M","6.7%","9.8%","Oct 31","none","9.45%","10.61%","8.65","0","53.8M","22.0K","0.2%","20.0K","0.96","23.0K"
