"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"trb","29.71","36.10","45.90","0.61","868.1K","557.0K","-2.8%","+12.2%","10.8B","297.9M","199.6M","0.44","1.22%","17.63","0.03","-0.49","16.67","0.37","2.05","1,244.83","2.17","5.41B","1.21B","17.2M","0.8%","14.2%","Dec 31","none","0.29%","0.31%","0.83","0.76","110.8M","4.08M","2.0%","4.47M","4.32","944.0K"
