"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"nrgy","21.90","26.90","28.65","13.4K","6,000","+1.1%","+0.6%","154.0M","5.73M","3.20M","none","none","0.75","1.06","-0.71","39.88","0.48","35.80","25.40","0.68","222.2M","16.5M","5.60M","2.6%","5.0%","Sep 30","none","5.04%","173.09%","0.93","8.48","2.73M","0","2,000","11.0K"
