"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cinrb","1.50","1.95","7.21","94.6K","121.0K","-46.2%","-37.9%","64.6M","33.1M","27.0M","none","8.93","0.49","0.10","3.28","4.08","0.22","3.95","0.59","120.7M","32.9M","18.0M","14.9%","21.1%","Nov 30","none","5.50%","6.60%","7.38","0.10","166.9M","0","32.0K","0"
