"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"delt","7.58","9.50","14.625","0.51","864","1,000","-20.4%","-8.1%","182.8M","19.2M","6.00M","none","none","10.13","0.94","0.21","29.68","0.38","0.94","10.13","0.32","558.2M","34.0M","17.7M","3.1%","6.2%","Dec 31","none","none","4.33%","9.42%","1.40","0.63","7.86M","3,000","0.1%","5,000","3.00","1,000","1"
