"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"bwcf","16.30","20.07","26.136","0.01","2,091","1,000","-3.0%","+12.0%","62.9M","3.13M","1.40M","none","12.20","1.72","0.43","9.63","6.08","1.65","11.66","2.08","32.5M","none","5.79M","17.8%","Dec 31","none","1.58%","16.39%","none","0","19.0M","0","0","4,000"
