"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"tkc","5.90","15.50","96.88","139.4K","91.0K","-76.4%","-72.7%","1.64B","105.5M","23.2M","none","11.18","-0.51","-0.39","22.27","0.56","1.39","none","0.70","2.16B","630.3M","-54.1M","-2.5%","12.5%","Dec 31","none","-1.45%","-4.35%","0.47","1.57","58.9M","31.0K","0.1%","89.0K","0.48","64.0K","1"
