"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"phg","15.03","27.07","42.625","1.33","1.07M","1.09M","-22.8%","-10.9%","34.5B","1.27B","1.26B","0.55","2.03%","13.61","0.84","-0.56","23.51","0.59","1.99","32.19","1.15","30.5B","3.30B","1.19B","5.4%","3.0%","Dec 31","none","4.82%","6.46%","1.65","0.39","753.7M","1.93M","0.2%","2.27M","2.06","939.0K","1"
