"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pra","13.30","14.80","19.25","19.0K","17.0K","-18.1%","-18.6%","381.5M","25.8M","20.6M","none","16.34","0.57","0.11","13.25","2.28","0.91","26.15","1.12","311.2M","none","13.2M","4.5%","3.9%","Dec 31","none","0.88%","3.55%","none","0.20","58.7M","278.0K","1.4%","311.0K","13.24","21.0K"
