"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"mdcc","15.90","20.03","21.10","125.0K","+21.4%","+15.8%","309.9M","15.5M","14.1M","none","none","8.85","-0.18","-0.69","5.67","4.09","2.27","none","3.53","94.3M","2.37M","-2.88M","-3.1%","-1.8%","Dec 31","none","-1.68%","-1.83%","11.60","0","63.3M","1.24M","8.8%","0","5.47","226.0K"
