"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"flcg","0.07","0.11","15.00","2.64","1.13M","1.65M","-99.1%","-99.0%","4.11M","37.4M","31.3M","none","none","1.32","-10.94","-6.93","15.53","0.19","0.08","none","0.01","570.4M","55.1M","-403.1M","-61.3%","-17.1%","Dec 31","none","none","-31.64%","-361.39%","0.08","9.99","0","293.0K","0.9%","218.0K","0.15","1.94M"
