"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"umpq","7.50","12.66","14.60","0.62","20.6K","21.0K","+64.7%","+90.1%","183.4M","14.5M","12.2M","0.16","1.26%","none","6.02","0.65","0.21","4.04","3.56","2.10","19.45","3.13","58.9M","none","9.50M","16.1%","Dec 31","none","1.28%","12.77%","none","0","51.6M","400.0K","3.3%","356.0K","23.53","17.0K"
