"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ave","64.05","69.51","87.50","0.37","200.5K","211.0K","-10.5%","+3.3%","54.6B","785.9M","668.0M","none","none","13.22","0.58","0.45","25.75","none","5.26","119.23","2.70","20.4B","2.02B","475.8M","2.7%","6.6%","Dec 31","none","none","1.50%","4.58%","0.92","1.10","0","602.0K","0.1%","914.0K","2.94","205.0K","1"
