"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ccfh","8.50","20.90","21.00","-0.05","318","1,000","+100.2%","+131.1%","20.5M","979.0K","500.0K","0.32","1.53%","15.07","1.13","0.39","none","8.46","1.39","18.46","none","none","none","1.12M","none","Dec 31","none","none","0.48%","8.06%","none","0","0","0","0","0"
