"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"rbkv","9.625","16.25","18.25","0.09","2,818","1,000","+66.7%","+92.4%","51.1M","3.15M","2.30M","0.48","2.95%","9.12","1.38","0.38","11.12","2.07","1.78","11.75","1.46","32.6M","none","4.07M","12.5%","Dec 31","none","0.91%","17.56%","none","0","6.51M","0","0","3,000"
