"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"npsi","9.625","16.82","17.49","0.21","12.4K","20.0K","+36.6%","+57.7%","252.4M","15.0M","12.8M","0.68","4.04%","none","4.92","0.55","0.21","5.66","2.21","3.42","30.47","2.97","85.0M","34.1M","8.28M","9.7%","19.7%","Dec 31","none","5.09%","11.19%","2.69","0.82","33.1M","20.0K","0.2%","13.0K","1.82","11.0K"
