"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"weir.ob","0.001","0.001","0.065","13.4K","15.0K","-98.0%","-97.7%","19.0K","18.5M","7.60M","none","none","0.89","-1.78","-0.09","12.51","0.30","0.00","none","0","231.6M","-30.6M","-32.9M","-14.2%","-13.2%","Feb 3","none","none","-37.41%","-109.89%","4.13","1.21","5.61M","none"
