"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cbiv","17.50","38.079","39.86","-0.13","7,136","8,000","+114.5%","+147.6%","105.6M","2.77M","2.00M","0.80","2.10%","none","15.01","1.99","0.50","11.65","5.55","2.54","19.12","3.27","32.4M","none","5.53M","17.1%","Dec 31","none","1.39%","14.28%","none","0","15.4M","1,000","0.1%","4,000","0.50","2,000"
