"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"iasia","0.60","0.80","6.25","2,682","1,000","-84.9%","-82.6%","5.50M","6.87M","3.10M","none","4.72","-11.98","-0.98","2.42","3.73","0.17","none","0.33","16.5M","-36.7M","-82.3M","none","none","Dec 31","none","-101.25%","-127.15%","2.11","0","24.7M","0","0","2,000"
