"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pfg","20.40","22.95","23.99","1.32M","+3.5%","-1.3%","8.61B","375.3M","100.0M","none","none","18.91","1.53","0.32","25.44","0.64","1.21","15.00","0.90","9.17B","none","551.9M","6.0%","7.9%","Dec 31","none","0.66%","8.48%","none","0.31","231.1M","1.04M","1.0%","0","0.24","4.27M"
