"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"atsb.ob","4.875","9.25","10.00","773","0","+89.7%","+119.0%","4.34M","469.0K","300.0K","0.20","2.16%","none","15.22","-0.07","-0.07","9.32","8.48","0.61","none","0.99","4.42M","none","-30.0K","-0.7%","37.8%","June 30","none","-0.04%","-0.41%","none","none","3.98M","0","1,000","1,000"
