"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"oakf","12.00","15.83","17.66","0.23","1,500","0","-0.7%","+14.6%","83.3M","5.26M","3.50M","0.44","2.78%","10.49","1.47","0.50","11.64","2.83","1.51","10.80","1.36","59.9M","none","7.57M","12.6%","Dec 31","none","1.07%","14.76%","none","0.14","14.9M","4,000","0.1%","4,000","0"
