"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"rri","14.45","16.27","37.50","840.5K","679.0K","-52.3%","-47.2%","4.74B","291.2M","49.5M","none","none","21.68","1.23","0.45","139.42","2.14","0.75","13.22","0.12","36.8B","738.1M","345.2M","0.9%","1.3%","Dec 31","none","2.52%","8.85%","1.21","0.19","623.4M","757.0K","1.5%","1.44M","0.98","776.0K"
