"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"jxsb","8.063","10.24","11.65","-0.22","545","0","+3.7%","+19.7%","19.5M","1.91M","900.0K","0.30","2.93%","10.68","0.02","-0.13","none","7.62","0.96","445.22","none","none","none","32.0K","none","41.3%","Dec 31","none","none","0.01%","0.16%","none","none","0","1,000","0.1%","0","1.00","1,000"
