"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"kub","53.00","58.00","83.10","0.62","545","1,000","-19.5%","-7.1%","4.09B","70.5M","69.8M","none","none","50.09","3.38","1.22","103.93","9.32","1.16","17.14","0.56","8.07B","707.2M","254.5M","3.1%","4.3%","Mar 31","none","2.42%","7.11%","1.35","1.03","657.3M","2,000","0.0%","0","0","2"
