"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"fuway.ob","52.50","58.50","262.00","0","0","-75.0%","-71.1%","3.83B","65.5M","64.9M","none","none","84.59","20.47","7.16","101.12","23.66","0.69","2.86","0.58","6.71B","813.1M","1.36B","20.2%","7.0%","Mar 31","none","9.96%","22.45%","1.42","0.50","1.55B","none","1"
