"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fbtc","11.15","15.50","15.80","6,000","3,000","+26.5%","+40.0%","23.6M","1.52M","1.20M","none","none","18.05","0.89","0.36","8.73","9.67","0.86","17.38","1.77","13.3M","none","1.32M","9.9%","33.2%","Dec 31","none","none","0.73%","7.79%","none","none","20.8M","1,000","0.1%","3,000","0.07","14.0K"
