"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"ifsh.ob","0.08","0.09","1.688","0.83","22.9K","33.0K","-94.0%","-93.1%","743.0K","8.26M","3.20M","none","none","0.15","-1.62","0.06","1.28","0.01","0.59","none","0.07","8.45M","-6.28M","-8.19M","-97.0%","-90.9%","Apr 30","none","-75.67%","-221.07%","0.58","1.91","55.0K","0","1,000","9,000"
