"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"esaly.ob","19.50","24.90","35.75","0.52","8,136","3,000","-24.5%","-12.9%","7.38B","296.4M","293.5M","none","none","none","0.31","none","none","none","none","81.37","none","none","none","none","none","none","Mar 31","none","none","none","none","none","none","none","1"
