"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"ana","16.625","21.90","24.00","0.36","682","0","+31.7%","+52.1%","25.9M","1.18M","800.0K","0.60","2.74%","none","22.22","2.05","0.52","19.86","4.04","0.99","10.66","1.10","23.7M","none","2.46M","10.4%","40.1%","Dec 31","none","0.77%","9.01%","none","none","4.78M","2,000","0.2%","2,000","0"
