"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"hipc","2.063","5.60","5.64","0.25","202.7K","157.0K","+129.7%","+165.1%","91.8M","16.4M","12.0M","none","3.67","0.30","0","13.33","0.37","1.53","18.92","0.42","164.5M","15.2M","4.93M","3.0%","7.5%","June 30","none","none","5.50%","8.55%","1.28","0.25","0","17.0K","0.1%","1,000","0.04","458.0K"
