"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"hibny","3.91","4.75","7.75","2.18","51.8K","22.0K","-8.4%","+5.7%","106.9M","22.5M","19.1M","none","none","0.64","-0.82","-0.03","7.06","none","7.39","none","0.67","147.3M","-13.7M","-16.2M","-11.0%","-10.7%","Mar 31","none","none","-15.85%","-86.62%","0.79","0","0","1,000","0.0%","0","0.07","14.0K","1"
