"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"tcxx.ob","0.10","0.13","2.063","1.56","21.7K","33.0K","-79.2%","-76.0%","1.16M","8.93M","8.60M","none","none","0.06","-0.14","-0.02","none","0.01","2.18","none","none","none","-1.14M","-1.11M","none","none","Dec 31","none","none","-135.00%","-177.75%","0.56","0.23","0","3,000","0.1%","7,000","0.04","80.0K"
