"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cfic","10.00","15.02","15.62","-0.00","5,500","15.0K","+44.8%","+67.1%","32.2M","2.15M","1.20M","0.25","1.66%","none","15.31","-1.51","-0.23","9.00","1.82","0.98","none","1.67","20.1M","none","-3.36M","-7.6%","Dec 31","none","-0.65%","-9.98%","none","0","3.91M","0","0","1,000"
