"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"mdcvu","3.50","3.70","4.00","29.0M","7.84M","1.50M","none","none","0.25","-0.55","-0.14","0.46","0.00","15.01","none","8.13","2.93M","-2.17M","-3.54M","none","none","Apr 30","none","-69.12%","-177.20%","3.83","1.71","25.0K","none"
