"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"woof","9.36","11.20","11.70","383.2M","34.2M","11.6M","none","none","-5.38","-1.49","-0.51","13.54","1.30","none","none","0.83","390.8M","75.2M","-33.7M","-3.4%","11.1%","Dec 31","none","-2.69%","none","1.36","none","23.6M","none"
